campaign_id,contract_date,start_date,end_date,ad_format,budget,cpm,currency,imp_delivered,Daily_FX,Budget_USD,CPM_USD,Sales_USD
56453b91-7bb3-4b75-be5a-e359ca4a8afb,12/2/2022,2/9/2023,2/9/2023,video,"7,000",2.12,USD,0,1.0538,"$7,000.00",$2.12,$0.00
a7c3bbe3-fdf1-41c3-be27-e35f9438412f,3/9/2023,7/18/2023,11/23/2023,story,"6,000",0.84,EUR,0,1.058,"$6,348.00",$0.89,$0.00
9a7061a5-9c0c-4581-8b05-e699b1d510df,6/15/2023,6/15/2023,6/15/2023,carousel,"9,000",1.66,EUR,"181,537",1.0945,"$9,850.50",$1.82,$329.83
400ffa2a-20de-4ca6-baef-0db713aba21a,10/16/2022,3/28/2023,8/11/2023,carousel,"10,000",1.13,USD,"3,079,093",0.9719,"$10,000.00",$1.13,"$3,479.38"
fee47881-cf57-46ec-9d83-6f3b4905b200,9/8/2022,7/10/2023,7/10/2023,video,"6,000",1.15,USD,0,0.9994,"$6,000.00",$1.15,$0.00
9a8f67c8-0f2b-41c9-8890-2bd9dc016882,7/7/2022,9/6/2023,9/6/2023,video,"10,000",1.13,EUR,0,1.0159,"$10,159.00",$1.15,$0.00
76377e53-5815-4759-85f7-c49f810537cb,2/6/2023,2/6/2023,2/6/2023,story,"12,000",0.2,USD,0,1.073,"$12,000.00",$0.20,$0.00
048ad0e1-37d8-4b3e-b03c-017b4eb24159,11/22/2022,10/26/2023,10/26/2023,story,"10,000",2.04,USD,0,1.0302,"$10,000.00",$2.04,$0.00
d855a223-28e1-49e1-8727-7870460608bf,2/11/2023,2/11/2023,2/11/2023,story,"13,000",2.95,USD,0,1.0675,"$13,000.00",$2.95,$0.00
ad1a5bf2-a78d-4c15-99d5-cf92c6f2dfac,8/16/2022,10/24/2022,7/11/2023,video,"13,000",1.58,USD,"4,253,206",1.017,"$13,000.00",$1.58,"$6,720.07"
e5842848-a640-4520-bf0d-e4d39dfe41db,6/20/2023,6/20/2023,9/8/2023,image,"10,000",2.97,USD,"1,101,503",1.0916,"$10,000.00",$2.97,"$3,271.46"
a8be8984-b6d8-4a43-9666-220412f2da7c,1/4/2023,5/20/2023,5/20/2023,story,"7,000",0.89,EUR,"6,461,690",1.0599,"$7,419.30",$0.94,"$6,095.38"
64d4c29b-2dbc-4721-88ae-ece706af329f,11/29/2022,11/1/2023,1/31/2024,carousel,"6,000",0.58,USD,0,1.0327,"$6,000.00",$0.58,$0.00
cb2c9ab9-4024-407b-82df-55279ef88168,5/21/2023,6/27/2023,6/27/2023,carousel,"8,000",0.62,USD,0,1.0802,"$8,000.00",$0.62,$0.00
9ffed516-f951-4526-85c1-dafcb80a36fe,6/27/2023,6/27/2023,11/21/2023,carousel,"10,000",2.99,USD,0,1.0891,"$10,000.00",$2.99,$0.00
852ee9d3-662b-457e-8227-a9f46c8758ad,7/26/2022,1/24/2023,2/29/2024,video,"6,000",2.38,USD,"1,195,871",1.0114,"$6,000.00",$2.38,"$2,846.17"
eea91b57-ee5d-4aa9-aa55-22ccdadde757,7/6/2022,10/30/2023,11/25/2023,video,"9,000",2.13,USD,0,1.0181,"$9,000.00",$2.13,$0.00
7bee8a93-2b5a-414b-8605-c2d047e4a868,11/27/2022,10/26/2023,12/4/2023,image,"10,000",1.61,USD,0,1.0395,"$10,000.00",$1.61,$0.00
a1e57eca-47b5-414b-9343-8fc373db9bd7,1/2/2023,8/15/2023,8/15/2023,image,"5,000",2.91,EUR,0,1.0662,"$5,331.00",$3.10,$0.00
89e02582-d339-437a-943b-6ef777e0f15f,7/10/2022,7/25/2023,7/25/2023,image,"8,000",2.6,USD,0,1.0183,"$8,000.00",$2.60,$0.00
67f8734b-0f50-4869-a609-f3d8ad145a83,1/11/2023,1/23/2023,8/9/2023,image,"5,000",2.23,USD,"762,847",1.0755,"$5,000.00",$2.23,"$1,701.15"
dd0d1d8a-bfae-4f97-956f-2ef5579d2c95,1/1/2023,9/30/2023,1/26/2024,image,"1,000",0.02,EUR,0,1.0702,"$1,070.20",$0.02,$0.00
673aff45-e711-44a2-bc5e-d78d8c5ed631,7/10/2022,8/13/2023,8/28/2023,video,"7,000",1.64,USD,0,1.0183,"$7,000.00",$1.64,$0.00
3741df16-959d-499f-9e27-8e3677957922,12/16/2022,1/6/2023,8/16/2023,carousel,"11,000",0.89,USD,"2,139,267",1.0582,"$11,000.00",$0.89,"$1,903.95"
183904b3-c52b-4be3-b6f9-5b974be445bb,4/23/2023,8/25/2023,8/25/2023,video,"11,000",0.36,USD,0,1.0987,"$11,000.00",$0.36,$0.00
38fa8fcc-2508-4c2f-8a22-7ab2ceffff50,7/12/2022,10/31/2022,2/11/2024,carousel,"6,000",2.71,USD,"1,144,337",1.0036,"$6,000.00",$2.71,"$3,101.15"
313088f5-a6b4-4a56-907c-5e0df9de8a83,1/5/2023,7/9/2023,7/19/2023,story,"8,000",2.35,USD,0,1.052,"$8,000.00",$2.35,$0.00
a40848ad-7033-4875-8021-f0b40a08b902,8/13/2022,8/25/2022,11/21/2022,carousel,"9,000",0.06,EUR,0,1.0258,"$9,232.20",$0.06,$0.00
6206ede6-868d-46c7-b20a-173bda429e9e,2/14/2023,2/14/2023,11/27/2023,video,"8,000",1.7,USD,"3,356,037",1.0735,"$8,000.00",$1.70,"$5,705.26"
99fe2512-2625-42ad-af26-e2763ed9ffd2,10/14/2022,10/27/2022,3/4/2023,image,"7,000",2.33,EUR,0,0.9719,"$6,803.30",$2.26,$0.00
cdf2b16b-41ac-4dd5-9b09-db35d806e91b,10/15/2022,6/29/2023,6/29/2023,carousel,"18,000",2.51,USD,0,0.9719,"$18,000.00",$2.51,$0.00
56bada3e-7597-458d-96f7-5ea3101d8d85,6/28/2023,6/28/2023,6/28/2023,video,"9,000",2.94,EUR,0,1.0891,"$9,801.90",$3.20,$0.00
fa121e2e-8a97-4de6-85ae-33249369ee2d,10/27/2022,11/27/2023,11/27/2023,story,"7,000",2.53,USD,0,0.9962,"$7,000.00",$2.53,$0.00
ac2ccf1f-1aed-4c40-8ae4-7bbecc699be9,2/25/2023,9/14/2023,9/14/2023,carousel,"16,000",0.89,EUR,0,1.0546,"$16,873.60",$0.94,$0.00
f0b724db-0cbd-42b5-8249-93e98e5288a0,5/13/2023,5/13/2023,5/13/2023,video,"11,000",1.59,EUR,"220,009",1.0848,"$11,932.80",$1.72,$379.48
75e42adb-8fc6-4eaf-970e-2e2057d7c7d1,9/21/2022,9/21/2022,8/20/2023,carousel,"10,000",1.7,USD,"604,721",0.9837,"$10,000.00",$1.70,"$1,028.03"
3a36d9d0-827c-4577-a843-a5846d0c48ba,3/25/2023,5/23/2023,12/1/2023,video,"9,000",0.8,USD,"4,311,403",1.0759,"$9,000.00",$0.80,"$3,449.12"
3a70b599-206a-4943-b225-4a381c4e2111,1/21/2023,1/21/2023,7/10/2023,carousel,"14,000",1.98,USD,"2,817,753",1.0855,"$14,000.00",$1.98,"$5,579.15"
492928a6-91e2-4d09-b73d-5a771fe40a2c,4/25/2023,6/27/2023,6/27/2023,video,"7,000",0.13,USD,0,1.0972,"$7,000.00",$0.13,$0.00
b3ba98b9-e605-496c-9ab2-4b5d83a14d0b,6/23/2023,11/10/2023,11/10/2023,story,"18,000",1.68,EUR,0,1.0891,"$19,603.80",$1.83,$0.00
3ccb571e-647c-499f-811d-9ddea58f80f6,6/21/2023,6/21/2023,6/21/2023,image,"15,000",1.78,USD,"4,828,583",1.0984,"$15,000.00",$1.78,"$8,594.88"
92e44039-c7cf-46dc-9d8a-f9309fef940a,12/13/2022,12/13/2022,12/13/2022,carousel,"12,000",1.71,USD,0,1.063,"$12,000.00",$1.71,$0.00
00e87e40-c28d-4f17-b561-6e5a82dd032d,3/19/2023,6/4/2023,6/4/2023,story,"12,000",2.32,EUR,"1,447,414",1.0666,"$12,799.20",$2.47,"$3,581.64"
e818f3dc-e91a-423e-b4a4-6be2df53bbbf,12/30/2022,4/3/2023,4/3/2023,carousel,"9,000",1.49,USD,"1,617,375",1.0702,"$9,000.00",$1.49,"$2,409.89"
48049b6f-1297-4798-b311-034aeaf16a9f,4/17/2023,4/17/2023,3/8/2024,story,"11,000",2.44,USD,"3,752,578",1.0926,"$11,000.00",$2.44,"$9,156.29"
bfbe9e84-9f53-46e8-9a02-28e4dba7e870,3/15/2023,3/15/2023,3/15/2023,story,"11,000",1.99,USD,0,1.0575,"$11,000.00",$1.99,$0.00
3dab66e6-f85b-4b6d-b4e9-bef17b27666c,8/26/2022,3/7/2023,3/1/2024,image,"10,000",2.27,USD,"1,076,915",0.9961,"$10,000.00",$2.27,"$2,444.60"
a6a88306-a089-4e3d-b927-b723f32ba935,4/14/2023,4/14/2023,8/12/2023,carousel,"11,000",2.2,USD,"4,901,141",1.1,"$11,000.00",$2.20,"$10,782.51"
313b8cf1-b0c7-410e-ba80-747a7247ec06,9/9/2022,11/18/2022,11/18/2022,carousel,"11,000",0.19,USD,0,1.0039,"$11,000.00",$0.19,$0.00
d9b6d049-100e-417a-b3f0-440f99075301,3/22/2023,3/22/2023,1/30/2024,image,"16,000",2.08,USD,"1,162,256",1.0855,"$16,000.00",$2.08,"$2,417.49"
613c3632-9fb7-4c98-b31e-313f78ed0591,8/31/2022,12/17/2023,12/20/2023,image,"11,000",0.47,EUR,0,1.0057,"$11,062.70",$0.47,$0.00
70bc62da-0a90-4ecf-a86f-73ba08ac8499,12/31/2022,6/10/2023,6/10/2023,story,"7,000",0.86,USD,"4,071,213",1.0702,"$7,000.00",$0.86,"$3,501.24"
aafaa529-d582-4b1c-b47c-fef42e247f9e,1/30/2023,3/29/2023,5/29/2023,image,"13,000",2.8,EUR,"3,871,387",1.0844,"$14,097.20",$3.04,"$11,754.77"
076433c7-d287-458c-8eb3-08481bc57a66,10/5/2022,10/23/2023,10/23/2023,video,"10,000",0.3,USD,0,0.9882,"$10,000.00",$0.30,$0.00
8b945f46-39a5-4aed-843e-d7addf65b665,5/2/2023,12/7/2023,12/7/2023,video,"12,000",1.98,EUR,0,1.0999,"$13,198.80",$2.18,$0.00
e56258ca-8ac6-4297-bb21-5e900d63103d,11/23/2022,12/14/2023,2/3/2024,story,"18,000",0.16,USD,0,1.0395,"$18,000.00",$0.16,$0.00
c59fce6e-9216-48c9-be53-fbc39eac8c0d,9/9/2022,2/18/2023,8/7/2023,video,"11,000",2.22,USD,"3,701,719",1.0039,"$11,000.00",$2.22,"$8,217.82"
3faab89b-f521-48a9-b071-b7c69818bbbe,10/10/2022,5/26/2023,5/26/2023,image,"15,000",1.16,EUR,"12,386,691",0.97,"$14,550.00",$1.13,"$13,937.50"
f036e95f-8c55-4123-9d69-372bd7c72beb,9/1/2022,7/7/2023,8/4/2023,story,"9,000",0.34,EUR,0,0.9944,"$8,949.60",$0.34,$0.00
6c1c4774-bf5b-469b-a587-7f734e229716,2/8/2023,10/25/2023,12/29/2023,story,"11,000",2.41,EUR,0,1.0709,"$11,779.90",$2.58,$0.00
5975ef6b-6ba9-43f2-9303-ce701826d4af,9/4/2022,10/19/2022,5/24/2023,story,"8,000",2.95,USD,"1,158,001",0.9951,"$8,000.00",$2.95,"$3,416.10"
63b4162a-2750-4521-b258-1cb8e49c7b25,7/21/2022,2/1/2023,8/26/2023,image,"5,000",1.06,USD,"4,367,798",1.0228,"$5,000.00",$1.06,"$4,629.87"
fa9f9dee-60a8-46c7-80a2-cb532cd00360,1/25/2023,7/28/2023,7/28/2023,story,"8,000",1.85,USD,0,1.0915,"$8,000.00",$1.85,$0.00
e69df2b8-a4ca-477a-953e-981bdd4952b0,3/2/2023,3/2/2023,5/25/2023,story,"12,000",2.99,USD,"3,006,581",1.0596,"$12,000.00",$2.99,"$8,989.68"
0ba36d63-abe1-4579-baa9-9d954b291411,10/25/2022,10/25/2022,6/30/2023,story,"11,000",0.43,USD,"119,541",0.9964,"$11,000.00",$0.43,$51.40
24505082-05e2-4861-9536-f2d0a49e37ba,1/30/2023,12/24/2023,12/24/2023,story,"11,000",1.69,USD,0,1.0844,"$11,000.00",$1.69,$0.00
4fcb3e6f-f3d0-4efc-b020-7e3625b30df0,12/20/2022,2/24/2023,7/26/2023,video,"6,000",0.76,USD,"5,776,412",1.0621,"$6,000.00",$0.76,"$4,390.07"
e4291092-4eb3-4fb8-b922-9c6af13c2a74,9/24/2022,12/31/2022,12/31/2022,story,"11,000",1.36,EUR,0,0.969,"$10,659.00",$1.32,$0.00
2adfdbbb-da13-4f30-ac7a-7336ef951ebc,3/12/2023,3/12/2023,11/26/2023,story,"6,000",2.15,USD,"1,954,656",1.0643,"$6,000.00",$2.15,"$4,202.51"
d3636163-91a2-4b07-96ad-7e432f0c886a,12/12/2022,8/14/2023,8/14/2023,carousel,"10,000",1.06,USD,0,1.0535,"$10,000.00",$1.06,$0.00
f8adcb85-8d70-48e7-920b-1fc008d0c91f,8/7/2022,1/22/2023,1/22/2023,story,"15,000",2.1,USD,0,1.0181,"$15,000.00",$2.10,$0.00
a279997d-0ef7-401d-a2c3-ed1a5c81d91c,1/9/2023,3/20/2023,12/4/2023,image,"10,000",0.29,EUR,"10,066,299",1.0728,"$10,728.00",$0.31,"$3,131.75"
6c1622be-a05d-4797-9004-02ee31d09197,5/24/2023,10/16/2023,10/16/2023,story,"11,000",1.69,USD,0,1.0748,"$11,000.00",$1.69,$0.00
1667add7-e622-4332-8038-12e287e63320,4/28/2023,4/28/2023,4/28/2023,carousel,"7,000",2.76,USD,"1,844,754",1.102,"$7,000.00",$2.76,"$5,091.52"
e751dd2a-3329-4ea9-a875-7d37839fdfe8,5/7/2023,5/7/2023,5/7/2023,story,"11,000",1.63,EUR,"1,380,691",1.1017,"$12,118.70",$1.80,"$2,479.40"
fc89fb16-c6a0-42d6-a06f-cfb2cb467d8a,11/21/2022,11/30/2022,11/30/2022,story,"7,000",1.58,USD,0,1.0241,"$7,000.00",$1.58,$0.00
6a3e421c-70fe-4947-8046-4f038a3cae72,1/2/2023,1/2/2023,11/10/2023,image,"3,000",1.08,USD,"2,071,323",1.0662,"$3,000.00",$1.08,"$2,237.03"
4430f79b-86fe-4fea-a625-87ce3e5f6a72,11/15/2022,11/15/2022,11/17/2023,image,"4,000",0.21,EUR,"17,544,524",1.0348,"$4,139.20",$0.22,"$3,812.57"
5c8e9f6d-e472-4a89-b89e-77a8946d7240,3/31/2023,3/31/2023,3/31/2023,image,"18,000",1.03,EUR,0,1.0839,"$19,510.20",$1.12,$0.00
8e8e99c4-d303-4727-9ae2-1b1544b35dec,6/7/2023,12/22/2023,12/22/2023,story,"8,000",0.5,EUR,0,1.0697,"$8,557.60",$0.53,$0.00
441ce64a-a29e-4592-ba4c-d2bbffd2fc77,8/2/2022,11/20/2023,12/19/2023,image,"8,000",2.72,EUR,0,1.0164,"$8,131.20",$2.76,$0.00
7a9c8396-aa39-45a6-a241-f6d5e4b7e413,11/19/2022,6/13/2023,10/18/2023,carousel,"14,000",1.91,USD,"2,442,293",1.0324,"$14,000.00",$1.91,"$4,664.78"
e1fc7213-3b14-434f-9478-d399efe87f5c,7/28/2022,7/28/2022,12/18/2023,image,"8,000",2.53,EUR,"1,828,831",1.0196,"$8,156.80",$2.58,"$4,717.63"
1d8a37af-7c81-4f06-b30f-54b69dae46e3,6/15/2023,6/15/2023,6/15/2023,video,"7,000",1.05,USD,"2,156,092",1.0945,"$7,000.00",$1.05,"$2,263.90"
cc313a39-9eea-4b2f-8332-69647e30b44b,4/6/2023,10/19/2023,10/19/2023,carousel,"9,000",0.09,USD,0,1.092,"$9,000.00",$0.09,$0.00
1c4dc218-19ce-4e45-8154-3df3299140cf,12/24/2022,4/21/2023,9/13/2023,video,"6,000",2.94,EUR,"1,956,088",1.0614,"$6,368.40",$3.12,"$6,104.00"
a796dbfe-db8a-42ce-a683-21a64959d19b,9/19/2022,4/25/2023,1/27/2024,story,"8,000",2.2,USD,"2,285,220",1.0022,"$8,000.00",$2.20,"$5,027.48"
2bf58cfd-2174-44cb-a219-31ac41a36954,3/28/2023,3/28/2023,3/28/2023,story,"13,000",1.02,EUR,0,1.0843,"$14,095.90",$1.11,$0.00
08e521be-a6a1-4859-a859-d3cc45d2cdcb,4/4/2023,4/4/2023,9/27/2023,story,"13,000",0.62,USD,"13,161,137",1.0952,"$13,000.00",$0.62,"$8,159.90"
71f2916d-a785-4000-bb7f-8b7f835a9c6e,7/19/2022,5/30/2023,5/30/2023,video,"17,000",2.3,USD,"2,641,591",1.0224,"$17,000.00",$2.30,"$6,075.66"
8fd46cd5-6603-457a-8943-78fbdb1224c8,12/5/2022,11/20/2023,11/20/2023,story,"11,000",0.18,USD,0,1.0491,"$11,000.00",$0.18,$0.00
bd92cea1-3f9c-44b1-bbd5-8101c927eaf9,9/27/2022,9/10/2023,9/10/2023,story,"9,000",0.57,EUR,0,0.9592,"$8,632.80",$0.55,$0.00
8805aca8-f598-431a-a81b-3892fdc2cb2e,5/31/2023,9/15/2023,9/15/2023,video,"13,000",1.4,USD,0,1.0688,"$13,000.00",$1.40,$0.00
864463dd-38b8-4ed3-8a0b-9aa9d28efd29,6/22/2023,6/22/2023,6/22/2023,video,"19,000",2.6,EUR,"3,862,960",1.0956,"$20,816.40",$2.85,"$11,003.87"
b11c2212-d72d-40d8-969a-c8d5435eddfa,6/10/2023,6/10/2023,6/10/2023,video,"18,000",2.31,EUR,"3,932,087",1.0747,"$19,344.60",$2.48,"$9,761.63"
cd92da1a-738b-4320-b7ee-984f2dc83265,10/22/2022,10/29/2023,10/29/2023,carousel,"8,000",2.73,USD,0,0.986,"$8,000.00",$2.73,$0.00
2bc9a4c8-62b6-45ed-83de-3aa8bb0ddf26,10/16/2022,7/26/2023,7/26/2023,story,"12,000",0.34,USD,0,0.9719,"$12,000.00",$0.34,$0.00
7253ac70-fd22-4ee7-aa19-91c8db10a18e,7/8/2022,2/5/2023,3/10/2024,image,"12,000",0.08,USD,"86,139,467",1.0183,"$12,000.00",$0.08,"$6,891.16"
4dfb5f70-3bd9-47d1-af87-d03d0ed997c2,3/7/2023,8/8/2023,8/8/2023,video,"7,000",1.36,USD,0,1.0547,"$7,000.00",$1.36,$0.00
105bef2b-cebf-4d60-af52-b79b8623220b,7/15/2022,9/14/2023,9/14/2023,story,"11,000",2.12,USD,0,1.0087,"$11,000.00",$2.12,$0.00
4437f1c4-296d-4f15-bdbb-15257168e4cc,5/7/2023,5/7/2023,12/5/2023,video,"9,000",1.52,USD,"3,745,196",1.1017,"$9,000.00",$1.52,"$5,692.70"
7d042823-d715-487f-8ce9-8eec848a63fd,8/12/2022,11/15/2023,11/15/2023,image,"6,000",1.41,EUR,0,1.0258,"$6,154.80",$1.45,$0.00
6903f5ee-1c4c-44de-bd97-095b32aa5135,2/20/2023,2/20/2023,8/4/2023,story,"14,000",0.22,USD,"45,915,787",1.0682,"$14,000.00",$0.22,"$10,101.47"
341f1015-a3fa-40b9-9084-632340945fce,2/18/2023,2/18/2023,2/18/2023,video,"13,000",0.09,EUR,0,1.0694,"$13,902.20",$0.10,$0.00
a5c02fce-b464-4f7d-88dd-84745b54ba3d,11/29/2022,11/29/2022,11/29/2022,image,"9,000",1.89,USD,0,1.0327,"$9,000.00",$1.89,$0.00
e160f501-12f2-4570-8ed9-fe8b36cc72b9,11/5/2022,11/5/2022,3/8/2024,carousel,"14,000",2.34,USD,"5,737,290",0.996,"$14,000.00",$2.34,"$13,425.26"
81e3a34c-7a67-443a-b4f8-b01c5e5a7969,6/8/2023,12/13/2023,1/24/2024,image,"9,000",2.95,USD,0,1.0781,"$9,000.00",$2.95,$0.00
bf3c4545-dda6-4923-bcd9-218405c68154,3/24/2023,7/2/2023,2/6/2024,video,"9,000",1.02,EUR,0,1.0759,"$9,683.10",$1.10,$0.00
811f5e4d-cd8c-43da-a427-f544bb77b905,1/8/2023,6/4/2023,6/4/2023,image,"9,000",2.01,USD,"1,068,761",1.0644,"$9,000.00",$2.01,"$2,148.21"
4ef95077-8e22-4a9a-a310-21cd0a13a4b4,7/14/2022,1/2/2023,12/25/2023,story,"10,000",1.66,EUR,"1,134,655",1.0016,"$10,016.00",$1.66,"$1,886.54"
6cbf5b0a-8290-45fc-b815-05dd3050e17a,9/30/2022,9/30/2022,9/30/2022,carousel,"11,000",0.93,EUR,0,0.9799,"$10,778.90",$0.91,$0.00
64924a07-3317-4901-9cb3-777f3d2edaa1,7/25/2022,3/3/2023,11/18/2023,video,"11,000",2.37,USD,"2,736,738",1.022,"$11,000.00",$2.37,"$6,486.07"
bee6f8ee-89b6-4f8b-850f-152ac5ef712c,9/17/2022,2/22/2023,10/10/2023,carousel,"7,000",2.22,USD,"462,197",1.0015,"$7,000.00",$2.22,"$1,026.08"
35ea58d2-328a-4dc1-aa72-f86a316a6683,5/10/2023,5/10/2023,5/10/2023,image,"17,000",1.07,EUR,"1,222,803",1.098,"$18,666.00",$1.17,"$1,436.62"
6e9d3802-39fd-44ca-9539-a62bf332634d,7/26/2022,10/12/2023,10/12/2023,image,"9,000",0.52,USD,0,1.0114,"$9,000.00",$0.52,$0.00
87930753-72af-4386-9ef0-6a6f22dbe580,10/11/2022,11/19/2023,11/19/2023,carousel,"6,000",2.88,USD,0,0.9703,"$6,000.00",$2.88,$0.00
3335c526-d5e7-4a63-a7be-94adf573e867,11/26/2022,12/29/2023,12/29/2023,story,"10,000",0.92,USD,0,1.0395,"$10,000.00",$0.92,$0.00
adb09be6-9584-4844-b9a4-3f88d9661fbe,10/29/2022,5/21/2023,2/19/2024,story,"14,000",2.78,USD,"2,555,800",0.9963,"$14,000.00",$2.78,"$7,105.12"
aa04d92d-6642-4e10-8aad-1c2b23a99513,4/3/2023,9/4/2023,2/8/2024,story,"10,000",1.43,EUR,0,1.0895,"$10,895.00",$1.56,$0.00
9774e170-3c6b-4507-aba4-7a0bf8c6ebe5,11/5/2022,12/23/2023,12/23/2023,carousel,"6,000",2.07,USD,0,0.996,"$6,000.00",$2.07,$0.00
b3888e42-0aef-4ee2-919e-f0277f363f03,9/21/2022,12/25/2023,12/25/2023,image,"16,000",2.43,EUR,0,0.9837,"$15,739.20",$2.39,$0.00
6d558d84-4cb2-44b6-9ff2-ecd28195a9b7,12/29/2022,7/27/2023,10/13/2023,carousel,"10,000",1.2,USD,0,1.0661,"$10,000.00",$1.20,$0.00
9438c4fd-834f-4c88-a2fc-caf14b7673c7,9/24/2022,7/12/2023,7/12/2023,carousel,"9,000",2.63,EUR,0,0.969,"$8,721.00",$2.55,$0.00
dbc43a43-b322-4605-9bdd-60a5dad4fdec,7/6/2022,8/1/2023,12/9/2023,image,"8,000",0.23,USD,0,1.0181,"$8,000.00",$0.23,$0.00
8381e294-5a5e-49cd-bd90-3e4fcaa550fb,7/5/2022,7/7/2023,9/4/2023,carousel,"9,000",1.15,USD,0,1.0266,"$9,000.00",$1.15,$0.00
d8ffcf07-9221-4650-9d85-96a2593b440d,1/10/2023,2/27/2023,12/20/2023,image,"5,000",0.63,EUR,"5,616,222",1.0734,"$5,367.00",$0.68,"$3,797.93"
17aa422d-8c81-4c39-8033-b3a218d46b65,3/25/2023,3/25/2023,8/2/2023,image,"10,000",1.83,USD,"2,643,107",1.0759,"$10,000.00",$1.83,"$4,836.89"
1cf97eb7-43f7-423a-8e66-f8bc2a7efffc,3/10/2023,7/6/2023,7/6/2023,story,"8,000",1.54,USD,0,1.0643,"$8,000.00",$1.54,$0.00
774d64ce-fc67-455e-8281-8fb59adfb357,12/4/2022,9/17/2023,9/17/2023,image,"9,000",0.14,USD,0,1.0538,"$9,000.00",$0.14,$0.00
d7885b0e-5861-4134-b1b0-15194e616b58,7/25/2022,8/16/2022,9/25/2022,story,"11,000",0.43,EUR,0,1.022,"$11,242.00",$0.44,$0.00
995b3a9d-26f2-4b15-b7b9-f0a5a8cc4711,9/4/2022,9/4/2022,1/12/2024,story,"9,000",0.04,EUR,"45,389,677",0.9951,"$8,955.90",$0.04,"$1,806.69"
18a32857-f8a6-4e19-af0c-ed1cb3ea737e,11/14/2022,2/18/2023,2/11/2024,story,"10,000",1.59,USD,"1,159,329",1.0325,"$10,000.00",$1.59,"$1,843.33"
45596fc8-39e4-4e37-8477-5a7200d86283,2/22/2023,6/3/2023,6/3/2023,carousel,"12,000",0.94,USD,"1,672,571",1.0601,"$12,000.00",$0.94,"$1,572.22"
a70a647f-4f24-4e6a-9d92-72a882b6d47b,6/9/2023,6/9/2023,6/9/2023,carousel,"15,000",1.5,USD,"4,734,791",1.0747,"$15,000.00",$1.50,"$7,102.19"
363fb73b-cd7d-45ce-b398-009f2bb6fa73,2/26/2023,2/26/2023,4/27/2023,carousel,"13,000",1.99,EUR,"5,069,146",1.0546,"$13,709.80",$2.10,"$10,638.38"
c012c51b-80f2-44d5-b696-a0d5392e82b1,3/22/2023,6/4/2023,6/17/2023,video,"14,000",1.65,USD,"7,752,384",1.0855,"$14,000.00",$1.65,"$12,791.43"
73f97f42-72c7-4b47-b1ac-a10118f7260b,7/12/2022,1/13/2023,7/13/2023,carousel,"14,000",0.87,EUR,"3,998,317",1.0036,"$14,050.40",$0.87,"$3,491.06"
f6d55d9c-97c4-4f2e-a1ef-19c4c6aef5f9,5/11/2023,5/11/2023,8/27/2023,video,"9,000",1.56,USD,"149,146",1.0914,"$9,000.00",$1.56,$232.67
f9e8dacb-9a8e-4799-9ac6-01fde9ea35a2,12/22/2022,10/7/2023,10/7/2023,image,"10,000",2.99,USD,0,1.0593,"$10,000.00",$2.99,$0.00
9e92b738-af25-46a6-ac9d-aee54a2478ba,8/12/2022,7/28/2023,8/21/2023,image,"14,000",2.66,USD,0,1.0258,"$14,000.00",$2.66,$0.00
098c2758-e556-4aed-844b-a860c1f8ed16,4/14/2023,4/14/2023,12/29/2023,story,"12,000",0.32,EUR,"31,696,614",1.1,"$13,200.00",$0.35,"$11,157.21"
cd725933-f602-4224-9f28-0b86e632df15,9/10/2022,12/15/2023,12/15/2023,carousel,"18,000",1.88,EUR,0,1.0039,"$18,070.20",$1.89,$0.00
f5175b8b-4a26-4ffd-a44a-e90cd1bf777f,6/14/2023,6/14/2023,6/14/2023,story,"9,000",2.59,EUR,"1,585,753",1.0831,"$9,747.90",$2.81,"$4,448.40"
46a7f6ab-6dd7-47ff-a5e8-5c0d554e14ae,10/17/2022,12/27/2023,12/27/2023,image,"12,000",2.61,EUR,0,0.9838,"$11,805.60",$2.57,$0.00
1a22984b-64e8-46bb-b70d-a7fdd25f6b47,1/30/2023,1/30/2023,12/26/2023,image,"11,000",1.62,USD,"1,652,544",1.0844,"$11,000.00",$1.62,"$2,677.12"
4a3027e2-c791-413e-9f36-de930f3dea91,4/20/2023,4/20/2023,4/20/2023,carousel,"11,000",1.44,USD,"6,990,429",1.0967,"$11,000.00",$1.44,"$10,066.22"
1d7dd338-efa8-4935-8fb7-f35d5b4e6406,7/31/2022,8/23/2023,3/26/2024,image,"8,000",1.79,EUR,0,1.0218,"$8,174.40",$1.83,$0.00
009da3f4-cf29-48e9-9c09-f662d9cfa94b,6/9/2023,9/24/2023,9/24/2023,image,"6,000",2.9,USD,0,1.0747,"$6,000.00",$2.90,$0.00
bd6429ca-9ccc-49d5-9bf5-3df05d96f856,5/15/2023,5/15/2023,5/15/2023,image,"15,000",1.56,EUR,"7,248,171",1.0872,"$16,308.00",$1.70,"$12,293.13"
d253ac2b-c61e-4404-a2cd-6b3018656733,8/17/2022,11/15/2023,3/5/2024,carousel,"11,000",2.42,EUR,0,1.018,"$11,198.00",$2.46,$0.00
659b8bb8-d039-4942-a1fd-361fbb9da2c5,2/3/2023,8/22/2023,1/21/2024,video,"16,000",0.77,USD,0,1.0793,"$16,000.00",$0.77,$0.00
